Demand Balances by Primary Good
scenario,region,input,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,MiscCrop,FoodDemand_Crops,4.41557,6.8496,7.61875,8.20094,8.75419,9.29802,9.80505,10.1748,10.4956,10.7667,10.9792,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,MiscCrop,NonFoodDemand_Crops,0.689768,1.05275,0.950119,1.01245,1.07198,1.12703,1.17655,1.21953,1.25653,1.28752,1.31143,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,OilCrop,FeedCrops,0.219997,0.632443,0.804738,0.798317,0.906097,1.01377,1.12191,1.22528,1.33043,1.44014,1.54804,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,OilCrop,FoodDemand_Crops,0.103158,0.220294,0.235428,0.253418,0.270514,0.287319,0.302987,0.314413,0.324325,0.332704,0.33927,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,OilCrop,NonFoodDemand_Crops,0.0306636,0.455075,0.221962,0.236523,0.250431,0.26329,0.274859,0.284899,0.293544,0.300783,0.306369,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,OilCrop,regional biomassOil,0.0,0.0,0.0861209,1.15573,1.18726,1.35984,1.55403,1.72913,1.88698,2.04475,2.21636,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,OtherGrain,FeedCrops,0.706701,0.185594,0.230962,0.225364,0.251911,0.280908,0.309826,0.335931,0.362195,0.386648,0.406691,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,OtherGrain,FoodDemand_Crops,0.047804,0.0956854,0.0730998,0.0786857,0.083994,0.0892118,0.0940766,0.0976244,0.100702,0.103304,0.105342,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,OtherGrain,NonFoodDemand_Crops,0.232835,0.238442,0.265661,0.283088,0.299735,0.315126,0.328973,0.340989,0.351335,0.36,0.366686,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,PalmFruit,FeedCrops,0.0253758,0.055587,0.0512546,0.0481723,0.0536299,0.059382,0.0650345,0.0718245,0.0785539,0.0853628,0.0919499,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,PalmFruit,FoodDemand_Crops,0.2549,0.399916,0.377423,0.406264,0.433671,0.460611,0.485729,0.504046,0.519937,0.533369,0.543895,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,PalmFruit,NonFoodDemand_Crops,1.26316,2.52525,2.81581,3.00053,3.17698,3.34011,3.48687,3.61424,3.7239,3.81574,3.8866,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,Pasture,Pasture_FodderGrass,38.9303,46.3431,52.8499,58.0271,62.8407,67.9136,72.7186,76.5131,79.8012,82.8778,85.6662,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,Rice,FeedCrops,0.207509,0.177455,0.239356,0.228169,0.255452,0.285435,0.315867,0.347774,0.380027,0.410951,0.436121,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,Rice,FoodDemand_Crops,1.63084,2.11313,2.36194,2.54243,2.71394,2.88254,3.03973,3.15436,3.2538,3.33786,3.40373,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,Rice,NonFoodDemand_Crops,0.0424971,0.37908,0.20676,0.220323,0.23328,0.245258,0.256035,0.265387,0.273439,0.280183,0.285386,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,Root_Tuber,FeedCrops,0.510318,0.308635,0.236487,0.227133,0.254817,0.284388,0.313317,0.333916,0.354612,0.373832,0.390214,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,Root_Tuber,FoodDemand_Crops,3.01309,3.15741,3.71972,4.00397,4.27408,4.5396,4.78714,4.96767,5.12428,5.25667,5.36041,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,Root_Tuber,NonFoodDemand_Crops,0.665528,0.877063,0.876398,0.933891,0.988809,1.03958,1.08526,1.1249,1.15903,1.18762,1.20967,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,SugarCrop,FeedCrops,0.246233,0.705063,0.867818,0.839706,0.990909,1.08977,1.19702,1.30392,1.41345,1.53677,1.66768,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,SugarCrop,FoodDemand_Crops,1.12841,1.38157,1.44193,1.55211,1.65682,1.75974,1.85571,1.92569,1.9864,2.03771,2.07793,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,SugarCrop,NonFoodDemand_Crops,25.5849,35.9962,26.7504,28.5053,30.1815,31.7313,33.1256,34.3355,35.3773,36.2499,36.923,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,SugarCrop,regional sugar for ethanol,0.0,0.0244041,0.195057,0.270964,0.216219,0.293636,0.497456,0.794672,1.19625,1.53274,1.74517,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,Wheat,FoodDemand_Crops,0.773343,1.2772,1.36348,1.46767,1.56668,1.66401,1.75475,1.82092,1.87833,1.92685,1.96488,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Colombia,Wheat,NonFoodDemand_Crops,0.0171854,7.161E-4,0.0238245,0.0253874,0.0268803,0.0282606,0.0295023,0.03058,0.0315078,0.0322849,0.0328844,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,Corn,FeedCrops,2.51716,8.8271,9.68274,9.32653,10.2302,11.1918,12.076,12.6215,13.0535,13.5267,14.1017,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,Corn,FoodDemand_Crops,10.9397,13.095,13.5794,14.4718,15.3401,16.1887,16.9653,17.5016,17.9432,18.2874,18.5353,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,Corn,NonFoodDemand_Crops,2.94572,6.49718,6.12333,6.47694,6.8122,7.11609,7.38252,7.60716,7.79017,7.93054,8.02885,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,FiberCrop,FeedCrops,0.190554,0.258715,0.195367,0.185933,0.208653,0.233705,0.259079,0.285217,0.311646,0.335861,0.35577,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,FiberCrop,FoodDemand_Crops,0.0466096,0.04836,0.0301185,0.0320977,0.0340237,0.0359058,0.0376283,0.0388177,0.0397972,0.0405606,0.0411104,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,FiberCrop,NonFoodDemand_Crops,0.443077,0.894384,0.771149,0.815682,0.857903,0.896174,0.929726,0.958016,0.981064,0.998741,1.01112,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,FodderGrass,Pasture_FodderGrass,3.44092,4.13338,4.0747,4.73412,5.4214,6.19652,6.97677,8.0615,9.20921,10.4256,11.6618,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,FodderHerb,FodderHerb_Residue,11.7289,17.3885,18.5182,21.0175,23.3525,25.9465,28.5119,30.4134,32.1474,33.6534,34.9651,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,FodderHerb,NonFoodDemand_Crops,3.0865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,Forest,NonFoodDemand_Forest,0.0418477,0.0448334,0.0441497,0.0466993,0.0491165,0.0513076,0.0532285,0.0548482,0.0561677,0.0571798,0.0578886,0.0,0.0,0.0,billion m3,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,MiscCrop,FeedCrops,0.0232545,0.0160422,0.0161904,0.0156244,0.017792,0.0201743,0.0225856,0.0244451,0.0263488,0.0281621,0.0297845,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,MiscCrop,FoodDemand_Crops,13.7164,21.3945,20.7727,22.1378,23.4662,24.7642,25.9523,26.7726,27.4481,27.9746,28.3539,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,MiscCrop,NonFoodDemand_Crops,1.62214,1.79328,1.74093,1.84146,1.93678,2.02318,2.09893,2.16279,2.21483,2.25473,2.28269,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,OilCrop,FeedCrops,2.03303,4.41219,4.97234,4.9348,5.64606,6.36395,7.09107,7.76683,8.44366,9.13778,9.80932,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,OilCrop,FoodDemand_Crops,0.840272,0.962316,0.978174,1.04245,1.10501,1.16613,1.22208,1.2607,1.29251,1.31731,1.33517,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,OilCrop,NonFoodDemand_Crops,0.549699,1.97746,0.915837,0.968725,1.01887,1.06432,1.10417,1.13776,1.16514,1.18613,1.20084,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,OilCrop,regional biomassOil,0.0,0.0,0.0,4.90941,5.24014,6.08168,7.06371,7.99076,8.81022,9.59287,10.4361,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,OtherGrain,FeedCrops,7.22613,8.47631,8.44798,8.24681,9.29234,10.439,11.5925,12.6057,13.6078,14.5231,15.2555,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,OtherGrain,FoodDemand_Crops,0.148578,0.722468,0.357663,0.381167,0.404038,0.426389,0.446844,0.460968,0.4726,0.481665,0.488195,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,OtherGrain,NonFoodDemand_Crops,1.77246,5.86029,1.71761,1.8168,1.91084,1.99608,2.07082,2.13383,2.18517,2.22454,2.25211,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,PalmFruit,FeedCrops,0.0626306,0.0664739,0.0773049,0.0726875,0.0815729,0.0909933,0.100338,0.111135,0.121695,0.132212,0.142225,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,PalmFruit,FoodDemand_Crops,0.189257,0.398025,0.474077,0.505231,0.535546,0.565171,0.592285,0.611005,0.626423,0.638439,0.647094,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,PalmFruit,NonFoodDemand_Crops,0.977556,1.3116,1.43853,1.5216,1.60036,1.67176,1.73435,1.78712,1.83011,1.86309,1.88618,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,Pasture,Pasture_FodderGrass,67.7077,72.4714,74.7617,81.5471,87.7373,94.2357,100.066,104.473,108.217,111.609,114.631,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,Rice,FoodDemand_Crops,0.541163,0.92492,0.952523,1.01512,1.07603,1.13555,1.19003,1.22764,1.25862,1.28276,1.30015,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,Rice,NonFoodDemand_Crops,0.0836415,0.149453,0.0808936,0.0855651,0.0899941,0.0940087,0.0975283,0.100496,0.102914,0.104768,0.106067,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,Root_Tuber,FoodDemand_Crops,1.09898,1.9281,1.86692,1.9896,2.10899,2.22565,2.33242,2.40614,2.46686,2.51418,2.54826,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,Root_Tuber,NonFoodDemand_Crops,0.246155,0.3871,0.342424,0.362198,0.380946,0.39794,0.412839,0.425401,0.435636,0.443485,0.448983,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,SugarCrop,FeedCrops,0.556613,0.587238,0.621383,0.601515,0.715533,0.792764,0.876753,0.95782,1.03954,1.12998,1.2246,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,SugarCrop,FoodDemand_Crops,4.0789,5.13731,5.17455,5.51459,5.84549,6.16884,6.46479,6.66912,6.83741,6.96856,7.06303,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,SugarCrop,NonFoodDemand_Crops,36.9929,43.9266,43.5352,46.0493,48.4328,50.5934,52.4876,54.0847,55.3859,56.3839,57.0828,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,Wheat,FeedCrops,0.571379,0.0658425,0.076477,0.0751517,0.0853153,0.0966702,0.108307,0.117082,0.125683,0.133646,0.14037,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,Wheat,FoodDemand_Crops,3.54634,3.80313,3.61609,3.85372,4.08496,4.31092,4.51774,4.66053,4.77813,4.86978,4.9358,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",Mexico,Wheat,NonFoodDemand_Crops,0.482547,2.02168,1.60506,1.69775,1.78563,1.86528,1.93512,1.994,2.04197,2.07876,2.10453,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Corn,FeedCrops,0.312679,0.688009,1.1686,1.03332,0.993055,1.11225,1.22065,1.29332,1.35128,1.41481,1.49421,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Corn,FoodDemand_Crops,1.13238,1.57859,1.88303,2.00317,2.07848,2.21794,2.34993,2.4485,2.53333,2.60447,2.66144,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Corn,NonFoodDemand_Crops,0.0,0.313554,0.717834,0.770665,0.820129,0.866274,0.908604,0.945638,0.97728,1.00358,1.02437,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,FiberCrop,FeedCrops,0.016131,0.003429,0.0015845,0.00138435,0.00136109,0.00156077,0.00175984,0.00196401,0.00216798,0.00236068,0.00253327,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,FiberCrop,FoodDemand_Crops,0.0260128,0.00163719,7.50249E-4,7.98114E-4,8.28119E-4,8.83685E-4,9.36272E-4,9.75545E-4,0.00100934,0.00103769,0.00106039,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,FiberCrop,NonFoodDemand_Crops,0.0862819,0.0298924,0.0167173,0.0179477,0.0190996,0.0201743,0.0211601,0.0220225,0.0227594,0.0233719,0.023856,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,FodderHerb,FodderHerb_Residue,3.54936,3.22971,3.6612,3.98429,3.77213,4.49916,5.2501,5.86396,6.45489,7.01983,7.55661,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Forest,NonFoodDemand_Forest,0.0054147,0.0069814,0.0075319,0.00808623,0.00860524,0.00908941,0.00953357,0.00992215,0.0102542,0.0105301,0.0107482,0.0,0.0,0.0,billion m3,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,MiscCrop,FeedCrops,0.0297137,0.0268771,0.0241736,0.021416,0.0213662,0.0248036,0.0282433,0.0309887,0.0337441,0.0364408,0.0390432,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,MiscCrop,FoodDemand_Crops,2.94016,3.82244,3.97961,4.2335,4.39266,4.68741,4.96635,5.17467,5.35394,5.5043,5.6247,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,MiscCrop,NonFoodDemand_Crops,0.485212,0.613482,0.685063,0.735482,0.782688,0.826726,0.867124,0.902467,0.932665,0.957762,0.977601,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,OilCrop,FeedCrops,0.568191,0.954037,0.962248,0.876688,0.878804,1.01411,1.14931,1.27614,1.40155,1.53252,1.66662,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,OilCrop,FoodDemand_Crops,0.246542,0.281829,0.400664,0.426226,0.44225,0.471925,0.500008,0.520982,0.53903,0.554169,0.566291,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,OilCrop,NonFoodDemand_Crops,0.173707,0.0753456,0.164724,0.176847,0.188198,0.198787,0.2085,0.216999,0.22426,0.230294,0.235065,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,OilCrop,regional biomassOil,0.0,0.0,0.0,0.75491,0.532891,0.6291,0.761109,0.880655,1.00405,1.10679,1.18196,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,OtherGrain,FeedCrops,0.712832,0.407381,0.233538,0.209286,0.206609,0.237627,0.2684,0.295868,0.322659,0.347937,0.370257,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,OtherGrain,FoodDemand_Crops,0.0259734,0.051225,0.0705292,0.0750289,0.0778496,0.0830733,0.0880169,0.0917088,0.0948859,0.0975507,0.0996846,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,OtherGrain,NonFoodDemand_Crops,0.687692,0.492341,0.57648,0.618908,0.658632,0.69569,0.729685,0.759426,0.784837,0.805956,0.822652,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,PalmFruit,FeedCrops,0.0060919,0.0138007,0.0111206,0.00959909,0.00943815,0.0107786,0.0120889,0.0135737,0.0150158,0.0164828,0.0179625,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,PalmFruit,FoodDemand_Crops,0.038897,0.121724,0.1301,0.1384,0.143603,0.153239,0.162358,0.169168,0.175029,0.179944,0.18388,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,PalmFruit,NonFoodDemand_Crops,0.235186,0.484365,0.460846,0.494763,0.526519,0.556144,0.58332,0.607095,0.627409,0.644292,0.657638,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Pasture,Pasture_FodderGrass,19.9144,24.1006,25.5836,26.8851,25.6518,29.1215,32.4525,35.2623,37.7868,40.1646,42.3413,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Rice,FeedCrops,0.0485328,0.0790891,0.0936886,0.082023,0.081103,0.0934681,0.105924,0.118569,0.131051,0.143153,0.153699,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Rice,FoodDemand_Crops,0.535647,0.944448,1.42591,1.51688,1.57391,1.67952,1.77946,1.8541,1.91833,1.97221,2.01535,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Rice,NonFoodDemand_Crops,0.267438,0.386034,0.61801,0.663494,0.70608,0.745807,0.782251,0.814135,0.841377,0.864018,0.881915,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Root_Tuber,FeedCrops,0.0338872,0.0570482,0.050932,0.0449263,0.0445139,0.0512398,0.0578114,0.0626399,0.0672855,0.0716518,0.0756672,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Root_Tuber,FoodDemand_Crops,0.604667,0.948532,1.1573,1.23114,1.27742,1.36314,1.44426,1.50484,1.55697,1.6007,1.63571,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Root_Tuber,NonFoodDemand_Crops,0.197149,0.262916,0.20157,0.216405,0.230295,0.243252,0.255139,0.265538,0.274423,0.281808,0.287645,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,SugarCrop,FeedCrops,0.456087,0.381995,0.335182,0.297863,0.310435,0.352126,0.396095,0.438665,0.480968,0.528238,0.579945,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,SugarCrop,FoodDemand_Crops,0.789716,1.11208,1.17429,1.24921,1.29617,1.38314,1.46545,1.52692,1.57982,1.62419,1.65971,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,SugarCrop,NonFoodDemand_Crops,9.14553,11.4168,10.747,11.5379,12.2785,12.9693,13.6031,14.1575,14.6312,15.025,15.3362,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,SugarCrop,regional sugar for ethanol,0.0,0.0,0.0,4.12176,6.31462E-9,0.126527,1.20766,2.01761,3.01752,3.45063,3.02478,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Wheat,FeedCrops,0.0288599,0.0274923,0.0561484,0.0506517,0.0503794,0.0584429,0.0665983,0.0729836,0.0791472,0.0850357,0.0904799,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Wheat,FoodDemand_Crops,1.1157,1.38762,1.50719,1.60334,1.66362,1.77525,1.88089,1.95979,2.02768,2.08463,2.13023,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Northern,Wheat,NonFoodDemand_Crops,0.0099598,0.124584,0.0013705,0.00147137,0.0015658,0.0016539,0.00173472,0.00180543,0.00186584,0.00191605,0.00195574,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Corn,FeedCrops,1.34133,3.2379,3.87239,3.5576,3.8057,3.96363,4.10858,4.15039,4.1568,4.19399,4.29199,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Corn,FoodDemand_Crops,1.05769,1.65249,1.83097,1.94494,2.04813,2.15137,2.24482,2.3061,2.3549,2.39059,2.41307,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Corn,NonFoodDemand_Crops,1.6145,3.32398,3.44854,3.63283,3.80078,3.95188,4.08209,4.18871,4.27247,4.33225,4.36798,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Corn,regional corn for ethanol,0.0701887,0.0655047,0.313505,1.88024,3.05752,5.04773,7.28442,9.75824,12.4122,14.652,16.1361,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,FiberCrop,FeedCrops,0.0833289,0.0662699,0.0636112,0.0577425,0.0631939,0.0673845,0.0717631,0.0763577,0.0807972,0.0847803,0.088157,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,FiberCrop,FoodDemand_Crops,0.033107,0.0284612,0.0256788,0.0272771,0.0287243,0.0301723,0.0314828,0.0323423,0.0330266,0.0335272,0.0338425,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,FiberCrop,NonFoodDemand_Crops,0.492635,0.470205,0.278733,0.293629,0.307203,0.319416,0.32994,0.338558,0.345328,0.35016,0.353048,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,FodderGrass,Pasture_FodderGrass,32.1254,38.7042,40.2111,43.5513,46.6661,50.0841,53.2776,56.0772,58.5704,60.9021,62.8614,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,FodderHerb,FodderHerb_Residue,10.7959,17.7559,19.5192,21.4627,23.1359,24.9594,26.7018,27.8481,28.8567,29.7216,30.4814,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,FodderHerb,NonFoodDemand_Crops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,Forest,NonFoodDemand_Forest,0.0498501,0.0768944,0.0907311,0.0955798,0.0999985,0.103974,0.1074,0.110205,0.112408,0.113981,0.114921,0.0,0.0,0.0,billion m3,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,MiscCrop,FeedCrops,0.137146,0.121039,0.142549,0.131211,0.145714,0.157296,0.169171,0.176968,0.184723,0.192233,0.199574,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,MiscCrop,FoodDemand_Crops,8.11035,11.9906,12.4806,13.2575,13.9608,14.6646,15.3016,15.7193,16.0519,16.2952,16.4484,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,MiscCrop,NonFoodDemand_Crops,2.84628,3.6389,4.58056,4.82534,5.04843,5.24912,5.42207,5.56369,5.67494,5.75435,5.80181,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,OilCrop,FeedCrops,0.36279,1.93646,2.42526,2.29575,2.5616,2.74876,2.94237,3.11486,3.2793,3.45536,3.64118,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,OilCrop,FoodDemand_Crops,0.338344,0.603419,0.622185,0.660912,0.695977,0.731061,0.762816,0.78364,0.800221,0.81235,0.819988,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,OilCrop,NonFoodDemand_Crops,0.470304,1.92791,1.98826,2.09452,2.19135,2.27846,2.35354,2.41501,2.4633,2.49777,2.51837,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,OilCrop,regional biomassOil,0.0,0.0,0.4737,2.08716,1.30528,1.27087,1.04339,0.910955,0.85723,0.778459,0.672436,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,OtherGrain,FeedCrops,0.293123,0.558531,1.287,1.19831,1.3168,1.4083,1.50242,1.57903,1.6507,1.7153,1.76872,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,OtherGrain,FoodDemand_Crops,0.195312,0.267354,0.408834,0.434281,0.457322,0.480376,0.501241,0.514925,0.52582,0.53379,0.538809,0.0,0.0,0.0,Mt,
"Reference,date=2018-3-8T17:45:07-04:00",South America_Southern,OtherGrain,NonFoodDemand_Crops,0.553109,0.766379,1.14843,1.2098,1.26573,1.31605,1.35941,1.39492,1.42281,1.44272,1.45462,0.0,0.0,0.0,Mt,
